date,ticker,expiry,option_type,strike,underlying_price,implied_volatility,delta,bid,ask,volume,open_interest
2025-11-06,MSFT,2026-01-05,C,252.14,237.86,0.250454,0.25,2.36,2.41,26,4799
2025-11-06,MSFT,2026-01-05,C,237.86,237.86,0.299175,0.5,2.82,2.87,71,3113
2025-11-06,MSFT,2026-01-05,P,237.86,237.86,0.299175,-0.5,2.82,2.87,434,4683
2025-11-06,MSFT,2026-01-05,P,223.59,237.86,0.347896,-0.25,3.29,3.33,103,1503
2025-11-06,MSFT,2026-01-05,P,209.32,237.86,0.367384,-0.1,3.47,3.52,157,3334
2025-11-07,MSFT,2025-12-02,C,266.79,238.21,0.215229,0.1,2.03,2.07,82,2062
2025-11-07,MSFT,2025-12-02,C,252.5,238.21,0.229455,0.25,2.16,2.22,308,3358
2025-11-07,MSFT,2025-12-02,C,238.21,238.21,0.276877,0.5,2.61,2.67,435,4861
2025-11-07,MSFT,2025-12-02,P,238.21,238.21,0.276877,-0.5,2.61,2.66,480,3053
2025-11-07,MSFT,2025-12-02,P,223.92,238.21,0.324299,-0.25,3.06,3.12,93,4197
2025-11-07,MSFT,2025-12-02,P,209.62,238.21,0.343267,-0.1,3.24,3.3,422,582
2025-11-07,MSFT,2025-12-09,C,266.79,238.21,0.218029,0.1,2.05,2.11,181,3308
2025-11-07,MSFT,2025-12-09,C,252.5,238.21,0.232255,0.25,2.18,2.24,255,2129
2025-11-07,MSFT,2025-12-09,C,238.21,238.21,0.279677,0.5,2.64,2.69,292,3447
2025-11-07,MSFT,2025-12-09,P,238.21,238.21,0.279677,-0.5,2.64,2.69,230,401
2025-11-07,MSFT,2025-12-09,P,223.92,238.21,0.327099,-0.25,3.09,3.14,489,3851
2025-11-07,MSFT,2025-12-09,P,209.62,238.21,0.346067,-0.1,3.27,3.33,67,68
2025-11-07,MSFT,2026-01-06,C,266.79,238.21,0.229229,0.1,2.16,2.21,434,2329
2025-11-07,MSFT,2026-01-06,C,252.5,238.21,0.243455,0.25,2.3,2.34,171,144
2025-11-07,MSFT,2026-01-06,C,238.21,238.21,0.290877,0.5,2.75,2.8,446,3250
2025-11-07,MSFT,2026-01-06,P,238.21,238.21,0.290877,-0.5,2.75,2.8,384,1855
2025-11-07,MSFT,2026-01-06,P,223.92,238.21,0.338299,-0.25,3.19,3.25,69,2392
2025-11-07,MSFT,2026-01-06,P,209.62,238.21,0.357267,-0.1,3.38,3.43,418,1442
2025-11-10,MSFT,2025-12-05,C,267.34,238.69,0.220433,0.1,2.08,2.13,334,1345
2025-11-10,MSFT,2025-12-05,C,253.01,238.69,0.234527,0.25,2.21,2.27,127,3413
2025-11-10,MSFT,2025-12-05,C,238.69,238.69,0.281505,0.5,2.66,2.71,178,3871
2025-11-10,MSFT,2025-12-05,P,238.69,238.69,0.281505,-0.5,2.66,2.71,192,2426
2025-11-10,MSFT,2025-12-05,P,224.37,238.69,0.328484,-0.25,3.11,3.17,170,901
2025-11-10,MSFT,2025-12-05,P,210.05,238.69,0.347275,-0.1,3.29,3.34,451,719
2025-11-10,MSFT,2025-12-12,C,267.34,238.69,0.223233,0.1,2.1,2.16,83,807
2025-11-10,MSFT,2025-12-12,C,253.01,238.69,0.237327,0.25,2.24,2.29,13,3476
2025-11-10,MSFT,2025-12-12,C,238.69,238.69,0.284305,0.5,2.69,2.74,482,2640
2025-11-10,MSFT,2025-12-12,P,238.69,238.69,0.284305,-0.5,2.68,2.74,252,204
2025-11-10,MSFT,2025-12-12,P,224.37,238.69,0.331284,-0.25,3.14,3.19,428,3036
2025-11-10,MSFT,2025-12-12,P,210.05,238.69,0.350075,-0.1,3.32,3.37,341,4498
2025-11-10,MSFT,2026-01-09,C,267.34,238.69,0.234433,0.1,2.21,2.26,214,1239
2025-11-10,MSFT,2026-01-09,C,253.01,238.69,0.248527,0.25,2.35,2.39,265,544
2025-11-10,MSFT,2026-01-09,C,238.69,238.69,0.295505,0.5,2.79,2.85,73,1259
2025-11-10,MSFT,2026-01-09,P,238.69,238.69,0.295505,-0.5,2.79,2.85,477,609
2025-11-10,MSFT,2026-01-09,P,224.37,238.69,0.342484,-0.25,3.24,3.3,253,4168
2025-11-10,MSFT,2026-01-09,P,210.05,238.69,0.361275,-0.1,3.43,3.47,102,439
2025-11-11,MSFT,2025-12-06,C,267.63,238.95,0.206083,0.1,1.95,1.99,53,1318
2025-11-11,MSFT,2025-12-06,C,253.29,238.95,0.220206,0.25,2.08,2.13,270,4538
2025-11-11,MSFT,2025-12-06,C,238.95,238.95,0.267285,0.5,2.53,2.58,40,4450
2025-11-11,MSFT,2025-12-06,P,238.95,238.95,0.267285,-0.5,2.53,2.58,299,3900
2025-11-11,MSFT,2025-12-06,P,224.62,238.95,0.314363,-0.25,2.98,3.03,348,3928
2025-11-11,MSFT,2025-12-06,P,210.28,238.95,0.333194,-0.1,3.16,3.21,87,2878
2025-11-11,MSFT,2025-12-13,C,267.63,238.95,0.208883,0.1,1.97,2.03,334,2354
2025-11-11,MSFT,2025-12-13,C,253.29,238.95,0.223006,0.25,2.11,2.16,63,2554
2025-11-11,MSFT,2025-12-13,C,238.95,238.95,0.270085,0.5,2.56,2.6,240,1658
2025-11-11,MSFT,2025-12-13,P,238.95,238.95,0.270085,-0.5,2.55,2.61,296,1966
2025-11-11,MSFT,2025-12-13,P,224.62,238.95,0.317163,-0.25,3.0,3.06,55,2839
2025-11-11,MSFT,2025-12-13,P,210.28,238.95,0.335994,-0.1,3.18,3.24,392,3790
2025-11-11,MSFT,2026-01-10,C,267.63,238.95,0.220083,0.1,2.08,2.12,229,1783
2025-11-11,MSFT,2026-01-10,C,253.29,238.95,0.234206,0.25,2.21,2.27,199,815
2025-11-11,MSFT,2026-01-10,C,238.95,238.95,0.281285,0.5,2.66,2.71,127,1595
2025-11-11,MSFT,2026-01-10,P,238.95,238.95,0.281285,-0.5,2.67,2.71,301,4985
2025-11-11,MSFT,2026-01-10,P,224.62,238.95,0.328363,-0.25,3.11,3.17,329,3740
2025-11-11,MSFT,2026-01-10,P,210.28,238.95,0.347194,-0.1,3.3,3.34,353,4942
2025-11-12,MSFT,2025-12-07,C,268.17,239.44,0.203685,0.1,1.92,1.98,159,222
2025-11-12,MSFT,2025-12-07,C,253.8,239.44,0.216044,0.25,2.05,2.09,151,3389
2025-11-12,MSFT,2025-12-07,C,239.44,239.44,0.257238,0.5,2.43,2.49,82,887
2025-11-12,MSFT,2025-12-07,P,239.44,239.44,0.257238,-0.5,2.44,2.49,39,2945
2025-11-12,MSFT,2025-12-07,P,225.07,239.44,0.298432,-0.25,2.83,2.89,243,4000
2025-11-12,MSFT,2025-12-07,P,210.71,239.44,0.31491,-0.1,2.99,3.05,244,3378
2025-11-12,MSFT,2025-12-14,C,268.17,239.44,0.206485,0.1,1.95,2.01,201,2540
2025-11-12,MSFT,2025-12-14,C,253.8,239.44,0.218844,0.25,2.07,2.12,117,3550
2025-11-12,MSFT,2025-12-14,C,239.44,239.44,0.260038,0.5,2.46,2.52,242,2431
2025-11-12,MSFT,2025-12-14,P,239.44,239.44,0.260038,-0.5,2.47,2.51,395,3923
2025-11-12,MSFT,2025-12-14,P,225.07,239.44,0.301232,-0.25,2.86,2.91,253,1827
2025-11-12,MSFT,2025-12-14,P,210.71,239.44,0.31771,-0.1,3.01,3.07,141,1855
2025-11-12,MSFT,2026-01-11,C,268.17,239.44,0.217685,0.1,2.06,2.11,157,840
2025-11-12,MSFT,2026-01-11,C,253.8,239.44,0.230044,0.25,2.18,2.23,302,408
2025-11-12,MSFT,2026-01-11,C,239.44,239.44,0.271238,0.5,2.57,2.62,345,3977
2025-11-12,MSFT,2026-01-11,P,239.44,239.44,0.271238,-0.5,2.57,2.62,241,4467
2025-11-12,MSFT,2026-01-11,P,225.07,239.44,0.312432,-0.25,2.96,3.02,13,2243
2025-11-12,MSFT,2026-01-11,P,210.71,239.44,0.32891,-0.1,3.13,3.17,325,1164
2025-11-13,MSFT,2025-12-08,C,268.88,240.07,0.196917,0.1,1.87,1.92,163,3428
2025-11-13,MSFT,2025-12-08,C,254.48,240.07,0.209429,0.25,1.98,2.04,394,3030
2025-11-13,MSFT,2025-12-08,C,240.07,240.07,0.251135,0.5,2.39,2.43,495,1436
2025-11-13,MSFT,2025-12-08,P,240.07,240.07,0.251135,-0.5,2.39,2.44,495,4123
2025-11-13,MSFT,2025-12-08,P,225.67,240.07,0.292841,-0.25,2.79,2.84,276,3228
2025-11-13,MSFT,2025-12-08,P,211.26,240.07,0.309524,-0.1,2.95,3.0,57,2520
2025-11-13,MSFT,2025-12-15,C,268.88,240.07,0.199717,0.1,1.9,1.94,179,1013
2025-11-13,MSFT,2025-12-15,C,254.48,240.07,0.212229,0.25,2.02,2.06,312,329
2025-11-13,MSFT,2025-12-15,C,240.07,240.07,0.253935,0.5,2.42,2.46,204,3940
2025-11-13,MSFT,2025-12-15,P,240.07,240.07,0.253935,-0.5,2.42,2.46,452,565
2025-11-13,MSFT,2025-12-15,P,225.67,240.07,0.295641,-0.25,2.82,2.86,349,1356
2025-11-13,MSFT,2025-12-15,P,211.26,240.07,0.312324,-0.1,2.98,3.02,335,79
2025-11-13,MSFT,2026-01-12,C,268.88,240.07,0.210917,0.1,2.0,2.05,442,4981
2025-11-13,MSFT,2026-01-12,C,254.48,240.07,0.223429,0.25,2.12,2.17,156,1064
2025-11-13,MSFT,2026-01-12,C,240.07,240.07,0.265135,0.5,2.52,2.57,342,1154
2025-11-13,MSFT,2026-01-12,P,240.07,240.07,0.265135,-0.5,2.52,2.57,122,2009
2025-11-13,MSFT,2026-01-12,P,225.67,240.07,0.306841,-0.25,2.92,2.98,267,4640
2025-11-13,MSFT,2026-01-12,P,211.26,240.07,0.323524,-0.1,3.08,3.13,489,1086
2025-11-14,MSFT,2025-12-09,C,268.51,239.74,0.226113,0.1,2.15,2.19,480,3993
2025-11-14,MSFT,2025-12-09,C,254.13,239.74,0.237864,0.25,2.26,2.3,42,3315
2025-11-14,MSFT,2025-12-09,C,239.74,239.74,0.277033,0.5,2.63,2.68,421,2410
2025-11-14,MSFT,2025-12-09,P,239.74,239.74,0.277033,-0.5,2.63,2.68,490,1830
2025-11-14,MSFT,2025-12-09,P,225.36,239.74,0.316203,-0.25,3.01,3.06,18,2981
2025-11-14,MSFT,2025-12-09,P,210.97,239.74,0.33187,-0.1,3.16,3.2,384,227
2025-11-14,MSFT,2025-12-16,C,268.51,239.74,0.228913,0.1,2.17,2.22,88,2466
2025-11-14,MSFT,2025-12-16,C,254.13,239.74,0.240664,0.25,2.28,2.33,176,2447
2025-11-14,MSFT,2025-12-16,C,239.74,239.74,0.279833,0.5,2.66,2.71,433,3138
2025-11-14,MSFT,2025-12-16,P,239.74,239.74,0.279833,-0.5,2.66,2.7,45,2670
2025-11-14,MSFT,2025-12-16,P,225.36,239.74,0.319003,-0.25,3.03,3.08,422,488
2025-11-14,MSFT,2025-12-16,P,210.97,239.74,0.33467,-0.1,3.18,3.24,323,1186
2025-11-14,MSFT,2026-01-13,C,268.51,239.74,0.240113,0.1,2.28,2.32,89,4017
2025-11-14,MSFT,2026-01-13,C,254.13,239.74,0.251864,0.25,2.39,2.44,346,1211
2025-11-14,MSFT,2026-01-13,C,239.74,239.74,0.291033,0.5,2.76,2.82,96,34
2025-11-14,MSFT,2026-01-13,P,239.74,239.74,0.291033,-0.5,2.76,2.82,45,2329
2025-11-14,MSFT,2026-01-13,P,225.36,239.74,0.330203,-0.25,3.14,3.19,408,1971
2025-11-14,MSFT,2026-01-13,P,210.97,239.74,0.34587,-0.1,3.29,3.34,343,4205
2025-11-17,MSFT,2025-12-12,C,268.62,239.84,0.205636,0.1,1.95,1.99,305,2066
2025-11-17,MSFT,2025-12-12,C,254.23,239.84,0.216894,0.25,2.05,2.11,319,35
2025-11-17,MSFT,2025-12-12,C,239.84,239.84,0.254421,0.5,2.42,2.47,254,1898
2025-11-17,MSFT,2025-12-12,P,239.84,239.84,0.254421,-0.5,2.41,2.47,182,4535
2025-11-17,MSFT,2025-12-12,P,225.45,239.84,0.291949,-0.25,2.78,2.83,16,2777
2025-11-17,MSFT,2025-12-12,P,211.06,239.84,0.30696,-0.1,2.92,2.97,325,601
2025-11-17,MSFT,2025-12-19,C,268.62,239.84,0.208436,0.1,1.97,2.03,212,4427
2025-11-17,MSFT,2025-12-19,C,254.23,239.84,0.219694,0.25,2.08,2.14,322,4738
2025-11-17,MSFT,2025-12-19,C,239.84,239.84,0.257221,0.5,2.44,2.49,177,3265
2025-11-17,MSFT,2025-12-19,P,239.84,239.84,0.257221,-0.5,2.45,2.49,468,4884
2025-11-17,MSFT,2025-12-19,P,225.45,239.84,0.294749,-0.25,2.8,2.85,431,1315
2025-11-17,MSFT,2025-12-19,P,211.06,239.84,0.30976,-0.1,2.94,3.0,402,2936
2025-11-17,MSFT,2026-01-16,C,268.62,239.84,0.219636,0.1,2.08,2.14,337,3852
2025-11-17,MSFT,2026-01-16,C,254.23,239.84,0.230894,0.25,2.19,2.24,239,2737
2025-11-17,MSFT,2026-01-16,C,239.84,239.84,0.268421,0.5,2.55,2.6,123,3789
2025-11-17,MSFT,2026-01-16,P,239.84,239.84,0.268421,-0.5,2.55,2.6,186,279
2025-11-17,MSFT,2026-01-16,P,225.45,239.84,0.305949,-0.25,2.91,2.97,134,4582
2025-11-17,MSFT,2026-01-16,P,211.06,239.84,0.32096,-0.1,3.05,3.11,82,321
2025-11-18,MSFT,2025-12-13,C,270.97,241.94,0.218558,0.1,2.09,2.14,172,456
2025-11-18,MSFT,2025-12-13,C,256.45,241.94,0.228758,0.25,2.19,2.24,12,1713
2025-11-18,MSFT,2025-12-13,C,241.94,241.94,0.262758,0.5,2.51,2.57,113,2595
2025-11-18,MSFT,2025-12-13,P,241.94,241.94,0.262758,-0.5,2.52,2.57,132,2626
2025-11-18,MSFT,2025-12-13,P,227.42,241.94,0.296757,-0.25,2.85,2.89,38,3658
2025-11-18,MSFT,2025-12-13,P,212.9,241.94,0.310357,-0.1,2.98,3.03,39,3007
2025-11-18,MSFT,2025-12-20,C,270.97,241.94,0.221358,0.1,2.12,2.17,289,1478
2025-11-18,MSFT,2025-12-20,C,256.45,241.94,0.231558,0.25,2.22,2.26,240,4735
2025-11-18,MSFT,2025-12-20,C,241.94,241.94,0.265558,0.5,2.55,2.59,418,2484
2025-11-18,MSFT,2025-12-20,P,241.94,241.94,0.265558,-0.5,2.55,2.59,301,4939
2025-11-18,MSFT,2025-12-20,P,227.42,241.94,0.299557,-0.25,2.87,2.93,347,487
2025-11-18,MSFT,2025-12-20,P,212.9,241.94,0.313157,-0.1,3.0,3.06,174,2428
2025-11-18,MSFT,2026-01-17,C,270.97,241.94,0.232558,0.1,2.22,2.28,495,4986
2025-11-18,MSFT,2026-01-17,C,256.45,241.94,0.242758,0.25,2.32,2.38,362,4325
2025-11-18,MSFT,2026-01-17,C,241.94,241.94,0.276758,0.5,2.65,2.7,226,1874
2025-11-18,MSFT,2026-01-17,P,241.94,241.94,0.276758,-0.5,2.65,2.7,9,3749
2025-11-18,MSFT,2026-01-17,P,227.42,241.94,0.310757,-0.25,2.99,3.03,107,2521
2025-11-18,MSFT,2026-01-17,P,212.9,241.94,0.324357,-0.1,3.12,3.16,216,1089
2025-11-19,MSFT,2025-12-14,C,271.16,242.11,0.217195,0.1,2.08,2.12,79,4058
2025-11-19,MSFT,2025-12-14,C,256.63,242.11,0.226334,0.25,2.17,2.22,79,3320
2025-11-19,MSFT,2025-12-14,C,242.11,242.11,0.256797,0.5,2.46,2.52,223,3906
2025-11-19,MSFT,2025-12-14,P,242.11,242.11,0.256797,-0.5,2.46,2.52,237,1313
2025-11-19,MSFT,2025-12-14,P,227.58,242.11,0.287261,-0.25,2.76,2.81,493,3666
2025-11-19,MSFT,2025-12-14,P,213.05,242.11,0.299446,-0.1,2.87,2.93,238,3952
2025-11-19,MSFT,2025-12-21,C,271.16,242.11,0.219995,0.1,2.1,2.16,151,1165
2025-11-19,MSFT,2025-12-21,C,256.63,242.11,0.229134,0.25,2.2,2.24,489,4710
2025-11-19,MSFT,2025-12-21,C,242.11,242.11,0.259597,0.5,2.49,2.54,470,3774
2025-11-19,MSFT,2025-12-21,P,242.11,242.11,0.259597,-0.5,2.49,2.54,163,4623
2025-11-19,MSFT,2025-12-21,P,227.58,242.11,0.290061,-0.25,2.78,2.84,435,1314
2025-11-19,MSFT,2025-12-21,P,213.05,242.11,0.302246,-0.1,2.9,2.96,237,1507
2025-11-19,MSFT,2026-01-18,C,271.16,242.11,0.231195,0.1,2.21,2.26,139,4257
2025-11-19,MSFT,2026-01-18,C,256.63,242.11,0.240334,0.25,2.3,2.35,106,1460
2025-11-19,MSFT,2026-01-18,C,242.11,242.11,0.270797,0.5,2.6,2.65,76,4998
2025-11-19,MSFT,2026-01-18,P,242.11,242.11,0.270797,-0.5,2.6,2.64,158,3508
2025-11-19,MSFT,2026-01-18,P,227.58,242.11,0.301261,-0.25,2.89,2.94,21,2058
2025-11-19,MSFT,2026-01-18,P,213.05,242.11,0.313446,-0.1,3.01,3.06,224,2778
2025-11-20,MSFT,2025-12-15,C,271.22,242.16,0.225568,0.1,2.16,2.21,334,4925
2025-11-20,MSFT,2025-12-15,C,256.69,242.16,0.234103,0.25,2.24,2.3,168,343
2025-11-20,MSFT,2025-12-15,C,242.16,242.16,0.262552,0.5,2.52,2.57,449,3252
2025-11-20,MSFT,2025-12-15,P,242.16,242.16,0.262552,-0.5,2.52,2.56,283,3031
2025-11-20,MSFT,2025-12-15,P,227.63,242.16,0.291001,-0.25,2.79,2.85,168,994
2025-11-20,MSFT,2025-12-15,P,213.1,242.16,0.302381,-0.1,2.9,2.95,268,2717
2025-11-20,MSFT,2025-12-22,C,271.22,242.16,0.228368,0.1,2.19,2.24,407,4381
2025-11-20,MSFT,2025-12-22,C,256.69,242.16,0.236903,0.25,2.27,2.32,140,3860
2025-11-20,MSFT,2025-12-22,C,242.16,242.16,0.265352,0.5,2.54,2.6,331,2245
2025-11-20,MSFT,2025-12-22,P,242.16,242.16,0.265352,-0.5,2.54,2.6,346,776
2025-11-20,MSFT,2025-12-22,P,227.63,242.16,0.293801,-0.25,2.82,2.87,206,2663
2025-11-20,MSFT,2025-12-22,P,213.1,242.16,0.305181,-0.1,2.93,2.98,168,4034
2025-11-20,MSFT,2026-01-19,C,271.22,242.16,0.239568,0.1,2.29,2.35,199,292
2025-11-20,MSFT,2026-01-19,C,256.69,242.16,0.248103,0.25,2.38,2.43,133,4293
2025-11-20,MSFT,2026-01-19,C,242.16,242.16,0.276552,0.5,2.66,2.7,262,3601
2025-11-20,MSFT,2026-01-19,P,242.16,242.16,0.276552,-0.5,2.66,2.7,270,4653
2025-11-20,MSFT,2026-01-19,P,227.63,242.16,0.305001,-0.25,2.93,2.98,352,2462
2025-11-20,MSFT,2026-01-19,P,213.1,242.16,0.316381,-0.1,3.04,3.09,445,1823
2025-11-21,MSFT,2025-12-16,C,271.35,242.28,0.226125,0.1,2.17,2.21,403,819
2025-11-21,MSFT,2025-12-16,C,256.82,242.28,0.235391,0.25,2.26,2.3,413,3180
2025-11-21,MSFT,2025-12-16,C,242.28,242.28,0.266277,0.5,2.55,2.61,194,327
2025-11-21,MSFT,2025-12-16,P,242.28,242.28,0.266277,-0.5,2.55,2.61,192,4099
2025-11-21,MSFT,2025-12-16,P,227.74,242.28,0.297163,-0.25,2.86,2.9,494,724
2025-11-21,MSFT,2025-12-16,P,213.21,242.28,0.309517,-0.1,2.98,3.02,250,582
2025-11-21,MSFT,2025-12-23,C,271.35,242.28,0.228925,0.1,2.19,2.25,268,2525
2025-11-21,MSFT,2025-12-23,C,256.82,242.28,0.238191,0.25,2.28,2.33,402,3627
2025-11-21,MSFT,2025-12-23,C,242.28,242.28,0.269077,0.5,2.58,2.63,177,4358
2025-11-21,MSFT,2025-12-23,P,242.28,242.28,0.269077,-0.5,2.58,2.63,63,1739
2025-11-21,MSFT,2025-12-23,P,227.74,242.28,0.299963,-0.25,2.88,2.93,411,1304
2025-11-21,MSFT,2025-12-23,P,213.21,242.28,0.312317,-0.1,3.0,3.06,462,2183
2025-11-21,MSFT,2026-01-20,C,271.35,242.28,0.240125,0.1,2.3,2.36,407,4890
2025-11-21,MSFT,2026-01-20,C,256.82,242.28,0.249391,0.25,2.39,2.44,395,3652
2025-11-21,MSFT,2026-01-20,C,242.28,242.28,0.280277,0.5,2.69,2.74,83,466
2025-11-21,MSFT,2026-01-20,P,242.28,242.28,0.280277,-0.5,2.69,2.75,136,2288
2025-11-21,MSFT,2026-01-20,P,227.74,242.28,0.311163,-0.25,2.99,3.04,444,3281
2025-11-21,MSFT,2026-01-20,P,213.21,242.28,0.323517,-0.1,3.11,3.16,499,2091
2025-11-24,MSFT,2025-12-19,C,271.06,242.02,0.23296,0.1,2.23,2.28,429,3578
2025-11-24,MSFT,2025-12-19,C,256.54,242.02,0.243563,0.25,2.34,2.38,369,4831
2025-11-24,MSFT,2025-12-19,C,242.02,242.02,0.278908,0.5,2.68,2.72,56,2453
2025-11-24,MSFT,2025-12-19,P,242.02,242.02,0.278908,-0.5,2.68,2.72,370,437
2025-11-24,MSFT,2025-12-19,P,227.5,242.02,0.314252,-0.25,3.02,3.07,115,1730
2025-11-24,MSFT,2025-12-19,P,212.98,242.02,0.32839,-0.1,3.15,3.21,318,2783
2025-11-24,MSFT,2025-12-26,C,271.06,242.02,0.23576,0.1,2.26,2.3,405,2313
2025-11-24,MSFT,2025-12-26,C,256.54,242.02,0.246363,0.25,2.36,2.41,465,1206
2025-11-24,MSFT,2025-12-26,C,242.02,242.02,0.281708,0.5,2.7,2.75,122,69
2025-11-24,MSFT,2025-12-26,P,242.02,242.02,0.281708,-0.5,2.7,2.75,372,2660
2025-11-24,MSFT,2025-12-26,P,227.5,242.02,0.317052,-0.25,3.04,3.09,476,4701
2025-11-24,MSFT,2025-12-26,P,212.98,242.02,0.33119,-0.1,3.18,3.23,181,3760
2025-11-24,MSFT,2026-01-23,C,271.06,242.02,0.24696,0.1,2.37,2.42,312,2150
2025-11-24,MSFT,2026-01-23,C,256.54,242.02,0.257563,0.25,2.47,2.51,180,4110
2025-11-24,MSFT,2026-01-23,C,242.02,242.02,0.292908,0.5,2.81,2.86,266,1611
2025-11-24,MSFT,2026-01-23,P,242.02,242.02,0.292908,-0.5,2.81,2.86,425,3773
2025-11-24,MSFT,2026-01-23,P,227.5,242.02,0.328252,-0.25,3.15,3.2,349,756
2025-11-24,MSFT,2026-01-23,P,212.98,242.02,0.34239,-0.1,3.29,3.34,302,573
2025-11-25,MSFT,2025-12-20,C,270.48,241.5,0.235523,0.1,2.25,2.3,418,4733
2025-11-25,MSFT,2025-12-20,C,255.99,241.5,0.246166,0.25,2.35,2.41,358,2037
2025-11-25,MSFT,2025-12-20,C,241.5,241.5,0.281644,0.5,2.69,2.75,138,457
2025-11-25,MSFT,2025-12-20,P,241.5,241.5,0.281644,-0.5,2.7,2.74,389,1786
2025-11-25,MSFT,2025-12-20,P,227.01,241.5,0.317121,-0.25,3.04,3.09,20,56
2025-11-25,MSFT,2025-12-20,P,212.52,241.5,0.331312,-0.1,3.18,3.23,22,4878
2025-11-25,MSFT,2025-12-27,C,270.48,241.5,0.238323,0.1,2.27,2.33,59,1170
2025-11-25,MSFT,2025-12-27,C,255.99,241.5,0.248966,0.25,2.38,2.43,302,865
2025-11-25,MSFT,2025-12-27,C,241.5,241.5,0.284444,0.5,2.73,2.77,220,4615
2025-11-25,MSFT,2025-12-27,P,241.5,241.5,0.284444,-0.5,2.72,2.78,126,1220
2025-11-25,MSFT,2025-12-27,P,227.01,241.5,0.319921,-0.25,3.07,3.11,156,1925
2025-11-25,MSFT,2025-12-27,P,212.52,241.5,0.334112,-0.1,3.2,3.25,343,455
2025-11-25,MSFT,2026-01-24,C,270.48,241.5,0.249523,0.1,2.39,2.43,17,2129
2025-11-25,MSFT,2026-01-24,C,255.99,241.5,0.260166,0.25,2.49,2.54,82,4226
2025-11-25,MSFT,2026-01-24,C,241.5,241.5,0.295644,0.5,2.83,2.88,111,2686
2025-11-25,MSFT,2026-01-24,P,241.5,241.5,0.295644,-0.5,2.83,2.88,90,4156
2025-11-25,MSFT,2026-01-24,P,227.01,241.5,0.331121,-0.25,3.18,3.22,351,4438
2025-11-25,MSFT,2026-01-24,P,212.52,241.5,0.345312,-0.1,3.32,3.36,345,4617
2025-11-26,MSFT,2025-12-21,C,270.76,241.75,0.205094,0.1,1.96,2.01,279,100
2025-11-26,MSFT,2025-12-21,C,256.25,241.75,0.216609,0.25,2.07,2.12,93,2924
2025-11-26,MSFT,2025-12-21,C,241.75,241.75,0.254993,0.5,2.45,2.49,200,3873
2025-11-26,MSFT,2025-12-21,P,241.75,241.75,0.254993,-0.5,2.44,2.49,93,2704
2025-11-26,MSFT,2025-12-21,P,227.24,241.75,0.293376,-0.25,2.81,2.86,218,3798
2025-11-26,MSFT,2025-12-21,P,212.74,241.75,0.308729,-0.1,2.96,3.01,51,2326
2025-11-26,MSFT,2025-12-28,C,270.76,241.75,0.207894,0.1,1.98,2.04,258,4583
2025-11-26,MSFT,2025-12-28,C,256.25,241.75,0.219409,0.25,2.09,2.15,199,1616
2025-11-26,MSFT,2025-12-28,C,241.75,241.75,0.257793,0.5,2.47,2.52,15,1157
2025-11-26,MSFT,2025-12-28,P,241.75,241.75,0.257793,-0.5,2.47,2.52,474,1236
2025-11-26,MSFT,2025-12-28,P,227.24,241.75,0.296176,-0.25,2.84,2.89,179,3053
2025-11-26,MSFT,2025-12-28,P,212.74,241.75,0.311529,-0.1,2.99,3.04,465,560
2025-11-26,MSFT,2026-01-25,C,270.76,241.75,0.219094,0.1,2.1,2.14,163,3948
2025-11-26,MSFT,2026-01-25,C,256.25,241.75,0.230609,0.25,2.2,2.26,211,4658
2025-11-26,MSFT,2026-01-25,C,241.75,241.75,0.268993,0.5,2.58,2.63,43,1081
2025-11-26,MSFT,2026-01-25,P,241.75,241.75,0.268993,-0.5,2.57,2.63,248,3507
2025-11-26,MSFT,2026-01-25,P,227.24,241.75,0.307376,-0.25,2.95,2.99,417,3471
2025-11-26,MSFT,2026-01-25,P,212.74,241.75,0.322729,-0.1,3.1,3.14,479,1280
2025-11-27,MSFT,2025-12-22,C,270.08,241.14,0.210645,0.1,2.01,2.06,228,3661
2025-11-27,MSFT,2025-12-22,C,255.61,241.14,0.221997,0.25,2.12,2.16,202,3964
2025-11-27,MSFT,2025-12-22,C,241.14,241.14,0.259838,0.5,2.48,2.53,47,2054
2025-11-27,MSFT,2025-12-22,P,241.14,241.14,0.259838,-0.5,2.49,2.53,157,1408
2025-11-27,MSFT,2025-12-22,P,226.67,241.14,0.297678,-0.25,2.85,2.89,135,4794
2025-11-27,MSFT,2025-12-22,P,212.2,241.14,0.312814,-0.1,2.99,3.05,271,401
2025-11-27,MSFT,2025-12-29,C,270.08,241.14,0.213445,0.1,2.03,2.08,139,1341
2025-11-27,MSFT,2025-12-29,C,255.61,241.14,0.224797,0.25,2.15,2.19,464,1618
2025-11-27,MSFT,2025-12-29,C,241.14,241.14,0.262638,0.5,2.51,2.55,440,1121
2025-11-27,MSFT,2025-12-29,P,241.14,241.14,0.262638,-0.5,2.51,2.56,16,2050
2025-11-27,MSFT,2025-12-29,P,226.67,241.14,0.300478,-0.25,2.87,2.92,493,2605
2025-11-27,MSFT,2025-12-29,P,212.2,241.14,0.315614,-0.1,3.02,3.07,73,2496
2025-11-27,MSFT,2026-01-26,C,270.08,241.14,0.224645,0.1,2.14,2.19,383,4822
2025-11-27,MSFT,2026-01-26,C,255.61,241.14,0.235997,0.25,2.26,2.3,137,2933
